fecha,apertura,maximo,minimo,cierre,volumen,openint
"2009-12-17","2221.00000","2228.03","2199.9","2225.47998","52516460","0"
"2009-12-18","2226.00000","2241.64","2209.54","2215.44995","42161136","0"
"2009-12-21","2221.00000","2242.43","2215.41","2216.39990","42895904","0"
"2009-12-22","2219.00000","2244.56","2218.37","2241.09009","52015296","0"
"2009-12-23","2243.00000","2252.43","2240.57","2249.35010","48752048","0"
"2009-12-28","2250.00000","2288.1","2249.97","2282.58008","66529092","0"
"2009-12-29","2284.00000","2325.2","2283.72","2318.38989","71286288","0"
"2009-12-30","2316.00000","2328.14","2305.45","2320.72998","58906584","0"
"2010-01-04","2330.00000","2393.62","2329.81","2384.48999","57389032","0"
"2010-01-05","2385.00000","2411.4","2384.9","2401.75000","71586216","0"
"2010-01-06","2400.00000","2401.06","2347.31","2362.45996","66374924","0"
"2010-01-07","2362.00000","2392.81","2331.92","2389.44995","44059384","0"
"2010-01-08","2378.00000","2378.14","2334.65","2352.76001","45852764","0"
"2010-01-11","2357.00000","2361.09","2313.7","2317.73999","33082080","0"
"2010-01-12","2317.00000","2316.91","2247.57","2270.48999","54657568","0"
"2010-01-13","2270.00000","2339.98","2270.49","2338.07007","75397760","0"
"2010-01-14","2342.00000","2385.73","2341.92","2381.04004","60573580","0"
"2010-01-15","2380.00000","2381.56","2350.4","2371.11011","40834428","0"
"2010-01-18","2371.00000","2379.77","2368.42","2371.86011","18346796","0"
"2010-01-19","2369.00000","2395.34","2355.75","2388.31006","50778008","0"
"2010-01-20","2389.00000","2388.51","2336.13","2351.54004","44495472","0"
"2010-01-21","2352.00000","2362.45","2314.14","2340.19995","54760592","0"
"2010-01-22","2333.00000","2349.81","2303.81","2331.60010","39567636","0"
"2010-01-25","2333.00000","2343.72","2297.33","2321.19995","31273782","0"
"2010-01-26","2323.00000","2325.39","2298.92","2309.25000","50288532","0"
"2010-01-27","2310.00000","2315.7","2281.06","2306.20996","38137852","0"
"2010-01-28","2307.00000","2327.6","2281.59","2293.81006","29952964","0"
"2010-01-29","2297.00000","2329.58","2292.94","2298.55005","37154304","0"
"2010-02-01","2297.00000","2315.3","2287.74","2313.81006","25864438","0"
"2010-02-02","2315.00000","2342.82","2314.44","2342.82007","40623388","0"
"2010-02-03","2344.00000","2343.65","2320.49","2325.79004","29056420","0"
"2010-02-04","2320.00000","2320.3","2235.08","2236.95996","49219324","0"
"2010-02-05","2227.00000","2231.68","2151.1","2165.14990","57190372","0"
"2010-02-08","2165.00000","2202.21","2165.15","2187.83008","33440372","0"
"2010-02-09","2191.00000","2239.3","2190.96","2233.73999","50090512","0"
"2010-02-10","2234.00000","2247.61","2218.25","2239.37012","25760686","0"
"2010-02-11","2241.00000","2283.76","2240.76","2280.95996","42226080","0"
"2010-02-12","2278.00000","2280.6","2257.85","2273.40991","22794906","0"
"2010-02-15","2277.00000","2282.14","2266.28","2276.83008","7091943","0"
"2010-02-16","2282.00000","2303.23","2281.6","2301.09009","65480100","0"
"2010-02-17","2307.00000","2329.44","2306.64","2320.66992","41147672","0"
"2010-02-18","2321.00000","2334.44","2311.16","2334.43994","70737520","0"
"2010-02-19","2334.00000","2336.89","2308.24","2334.98999","64694776","0"
"2010-02-22","2336.00000","2358.07","2335.61","2346.72998","33687380","0"
"2010-02-23","2346.00000","2345.64","2285.33","2296.62988","38988984","0"
"2010-02-24","2297.00000","2314.27","2288.8","2292.21997","42780856","0"
"2010-02-25","2237.00000","2237.22","2188.46","2211.69995","94867136","0"
"2010-02-26","2211.00000","2225.34","2202.36","2221.37988","54074188","0"
"2010-03-01","2225.00000","2265.14","2224.5","2265.13989","31886112","0"
"2010-03-02","2269.00000","2299.66","2269.18","2285.71997","50934288","0"
"2010-03-03","2286.00000","2315.57","2283.45","2291.32007","74351600","0"
"2010-03-04","2292.00000","2305.46","2277.3","2284.26001","28572596","0"
"2010-03-05","2285.00000","2303.86","2281.55","2298.73999","25622404","0"
"2010-03-08","2304.00000","2314.27","2296.62","2308.40991","29192986","0"
"2010-03-09","2308.00000","2319.14","2296.51","2319.13989","46642480","0"
"2010-03-10","2319.00000","2332.22","2317.97","2332.21997","43765476","0"
"2010-03-11","2333.00000","2344.75","2330.62","2332.16992","36204988","0"
"2010-03-12","2346.00000","2360.2","2346.09","2359.96997","44013656","0"
"2010-03-15","2360.00000","2359.97","2325.89","2351.35010","26981250","0"
"2010-03-16","2353.00000","2379.02","2352.85","2379.02002","36024384","0"
"2010-03-17","2381.00000","2400.73","2380.92","2382.37988","57359624","0"
"2010-03-18","2382.00000","2387.11","2365.9","2372.87012","33393012","0"
"2010-03-19","2375.00000","2390.29","2347.45","2381.10010","43668296","0"
"2010-03-22","2384.00000","2413.67","2375.26","2413.66992","44376096","0"
"2010-03-23","2414.00000","2439.33","2414.49","2439.33008","52981572","0"
"2010-03-25","2441.00000","2449.95","2406.96","2409.93994","60372968","0"
"2010-03-26","2410.00000","2427.65","2393.28","2402.44995","37138580","0"
"2010-03-29","2403.00000","2423.94","2401.11","2417.71997","29946260","0"
"2010-03-30","2419.00000","2423.94","2403.55","2404.77002","30959076","0"
"2010-03-31","2405.00000","2415.43","2373.71","2373.70996","53171280","0"
"2010-04-05","2398.00000","2451.96","2398.28","2449.53003","56848452","0"
"2010-04-06","2451.00000","2486.72","2446.39","2486.71997","66623120","0"
"2010-04-07","2487.00000","2498.67","2446.58","2453.73999","58033572","0"
"2010-04-08","2451.00000","2471.3","2421.32","2470.81006","41500168","0"
"2010-04-09","2481.00000","2492.86","2474.96","2487.76001","42184368","0"
"2010-04-12","2489.00000","2505.37","2481.14","2486.01001","38429276","0"
"2010-04-13","2486.00000","2486.31","2455.96","2463.84009","46593524","0"
"2010-04-14","2463.00000","2464.33","2449.51","2458.52002","39971944","0"
"2010-04-15","2459.00000","2463.5","2432.69","2438.22998","36257192","0"
"2010-04-16","2429.00000","2434.52","2385.39","2398.93994","83497376","0"
"2010-04-19","2400.00000","2421.99","2374.68","2420.17993","65440448","0"
"2010-04-20","2426.00000","2445","2426.21","2426.84009","55231636","0"
"2010-04-21","2427.00000","2432.84","2418.44","2423.31006","41416372","0"
"2010-04-22","2420.00000","2432.08","2385.36","2430.46997","89209488","0"
"2010-04-23","2430.00000","2447.25","2430.47","2447.03003","44888656","0"
"2010-04-26","2453.00000","2455.21","2433.1","2436.92993","45112336","0"
"2010-04-27","2436.00000","2435.91","2374.34","2374.52002","54153672","0"
"2010-04-28","2379.00000","2382.72","2356.15","2378.05005","49253460","0"
"2010-04-29","2380.00000","2405.21","2380.06","2395.23999","36139408","0"
"2010-04-30","2392.00000","2404.84","2378.58","2396.27002","46810456","0"
"2010-05-03","2399.00000","2419.18","2391.7","2413.03003","28837096","0"
"2010-05-04","2413.00000","2412.82","2324.45","2324.44995","63719784","0"
"2010-05-05","2320.00000","2320.46","2277.51","2285.48999","79951248","0"
"2010-05-06","2288.00000","2298.29","2123.8","2161.72998","115447856","0"
"2010-05-07","2162.00000","2192.46","2096.07","2160.19995","78934376","0"
"2010-05-10","2163.00000","2318.51","2163.17","2314.93994","77456016","0"
"2010-05-11","2314.00000","2313.68","2276.99","2289.62988","43008008","0"
"2010-05-12","2291.00000","2311.36","2290.9","2300.50000","27485318","0"
"2010-05-13","2301.00000","2305.68","2274.64","2280.50000","32246584","0"
"2010-05-14","2279.00000","2278.92","2198.56","2212.87012","41056080","0"
"2010-05-17","2213.00000","2219.02","2151.16","2185.91992","39366088","0"
"2010-05-18","2205.00000","2226.65","2177.43","2183.22998","30578664","0"
"2010-05-19","2183.00000","2185.51","2138.54","2178.39990","43089588","0"
"2010-05-20","2149.00000","2149.04","2073.94","2089.58008","66889144","0"
"2010-05-21","2092.00000","2135.95","2089.58","2123.62012","37839952","0"
"2010-05-26","2124.00000","2128.41","2060.18","2061.07007","44557960","0"
"2010-05-27","2064.00000","2178.32","2063.6","2176.19995","75553504","0"
"2010-05-28","2178.00000","2177.78","2143.17","2168.57007","33600092","0"
"2010-05-31","2169.00000","2203.6","2168.57","2203.60010","10904020","0"
"2010-06-01","2204.00000","2204.58","2159.59","2175.18994","49995704","0"
"2010-06-02","2174.00000","2212.39","2163.1","2212.38989","39521756","0"
"2010-06-03","2213.00000","2239.65","2208.73","2239.09009","35200080","0"
"2010-06-04","2238.00000","2237.56","2176.73","2181.20996","37384992","0"
"2010-06-07","2184.00000","2195.76","2165.73","2168.98999","30892078","0"
"2010-06-08","2172.00000","2217.45","2171.37","2203.52002","43286360","0"
"2010-06-09","2205.00000","2243.75","2205.38","2217.54004","46146336","0"
"2010-06-10","2219.00000","2262.87","2218.9","2261.78003","47853188","0"
"2010-06-11","2262.00000","2281.23","2253.19","2281.22998","25505774","0"
"2010-06-14","2282.00000","2322.66","2276.03","2282.51001","47764228","0"
"2010-06-15","2285.00000","2328","2285.44","2326.09009","40659108","0"
"2010-06-16","2322.00000","2333.37","2310.39","2323.12012","35680448","0"
"2010-06-17","2323.00000","2324.48","2300.85","2314.54004","32036878","0"
"2010-06-18","2314.00000","2328.71","2314.23","2320.36011","26000132","0"
"2010-06-22","2323.00000","2348.48","2322.92","2328.44995","29566238","0"
"2010-06-23","2326.00000","2333.04","2309.72","2326.94995","41035308","0"
"2010-06-24","2327.00000","2327.32","2296.98","2300.68994","44187952","0"
"2010-06-25","2301.00000","2318.14","2293.47","2318.13989","31188488","0"
"2010-06-28","2318.00000","2318.14","2292.21","2292.20996","24604180","0"
"2010-06-29","2289.00000","2289.43","2184.26","2193.10010","57869116","0"
"2010-06-30","2193.00000","2218.55","2178.02","2185.01001","34311428","0"
"2010-07-01","2186.00000","2209.42","2158.03","2209.41992","58308812","0"
"2010-07-02","2210.00000","2225.8","2200.04","2217.08008","21428412","0"
"2010-07-05","2213.00000","2216.31","2198.88","2205.05005","5485843","0"
"2010-07-06","2238.00000","2250.05","2201.87","2210.90991","27086860","0"
"2010-07-07","2211.00000","2267.37","2210.91","2265.00000","41984584","0"
"2010-07-08","2267.00000","2289.6","2257.8","2289.50000","30004546","0"
"2010-07-12","2292.00000","2312.35","2284.76","2288.59009","25789656","0"
"2010-07-13","2303.00000","2314.92","2298.53","2305.13989","40574056","0"
"2010-07-14","2305.00000","2319.19","2296.42","2309.87012","29042644","0"
"2010-07-15","2310.00000","2311.15","2293.71","2306.94995","31283204","0"
"2010-07-16","2307.00000","2306.67","2274.37","2283.07007","39467032","0"
"2010-07-19","2284.00000","2302.98","2282.96","2302.97998","21149104","0"
"2010-07-20","2302.00000","2336.42","2295.81","2336.41992","39786552","0"
"2010-07-21","2336.00000","2355.56","2319.16","2327.35010","43712808","0"
"2010-07-22","2330.00000","2373.06","2329.7","2359.72998","36838976","0"
"2010-07-23","2358.00000","2375.2","2355.04","2375.19995","37262296","0"
"2010-07-26","2375.00000","2388.34","2373.59","2388.34009","34639812","0"
"2010-07-27","2388.00000","2396.17","2378.49","2387.33008","35365200","0"
"2010-07-28","2385.00000","2388.9","2365.71","2374.21997","29899404","0"
"2010-07-29","2380.00000","2407.38","2377.77","2405.46997","51590688","0"
"2010-07-30","2406.00000","2406.41","2391.85","2394.15991","25765400","0"
"2010-08-02","2399.00000","2460.74","2398.54","2454.79004","75613400","0"
"2010-08-03","2456.00000","2473.16","2440.97","2440.96997","56100516","0"
"2010-08-04","2460.00000","2467.05","2442.62","2455.71997","55403180","0"
"2010-08-05","2457.00000","2456.9","2415.86","2432.85010","78271736","0"
"2010-08-06","2433.00000","2432.58","2397.49","2425.33008","61210436","0"
"2010-08-09","2422.00000","2428.94","2407.57","2427.67993","49267876","0"
"2010-08-10","2414.00000","2414.32","2387.31","2402.43994","55510888","0"
"2010-08-11","2375.00000","2374.59","2325.31","2349.33008","110949504","0"
"2010-08-12","2355.00000","2372.64","2350.39","2366.48999","94201240","0"
"2010-08-13","2374.00000","2382.63","2358.2","2367.97998","47838592","0"
"2010-08-17","2389.00000","2435.65","2389.42","2435.64990","75491392","0"
"2010-08-18","2436.00000","2473.47","2435.98","2466.69995","87667144","0"
"2010-08-19","2467.00000","2470.77","2420.3","2429.28003","91104720","0"
"2010-08-20","2429.00000","2440.72","2413.17","2438.96997","70467552","0"
"2010-08-23","2450.00000","2449.6","2368.63","2368.62988","50413136","0"
"2010-08-24","2358.00000","2357.55","2292.83","2293.29004","70377616","0"
"2010-08-25","2290.00000","2331.13","2258.75","2331.12988","72986344","0"
"2010-08-26","2350.00000","2373.13","2311.09","2321.43994","46027064","0"
"2010-08-27","2321.00000","2353.51","2302.31","2349.07007","41912112","0"
"2010-08-30","2349.00000","2350.55","2306.58","2307.19995","21859224","0"
"2010-08-31","2311.00000","2345.32","2311.26","2336.88989","32819572","0"
"2010-09-01","2360.00000","2403.21","2360.29","2394.76001","40460456","0"
"2010-09-02","2401.00000","2415.92","2398.56","2415.91992","35008296","0"
"2010-09-03","2421.00000","2449.59","2421.4","2423.21997","42513248","0"
"2010-09-06","2423.00000","2437.93","2420.97","2437.92993","19541774","0"
"2010-09-07","2440.00000","2439.69","2404.98","2418.75000","39840460","0"
"2010-09-08","2421.00000","2454.11","2419.92","2419.91992","44224628","0"
"2010-09-09","2427.00000","2435.46","2412.91","2431.09009","25652538","0"
"2010-09-10","2434.00000","2441.45","2424.91","2436.77002","20048560","0"
"2010-09-13","2437.00000","2471.32","2436.77","2457.91992","32926030","0"
"2010-09-14","2458.00000","2469.98","2442.08","2442.83008","38316680","0"
"2010-09-15","2445.00000","2448.44","2435.03","2439.28003","24269552","0"
"2010-09-16","2443.00000","2450.39","2430.65","2447.07007","30337296","0"
"2010-09-17","2447.00000","2478.49","2447.07","2473.42993","49110948","0"
"2010-09-20","2474.00000","2533.29","2474.44","2533.29004","66591152","0"
"2010-09-21","2533.00000","2547.38","2515.44","2531.67993","71304712","0"
"2010-09-22","2528.00000","2534.82","2513.67","2531.63989","53081600","0"
"2010-09-23","2518.00000","2549.11","2515.31","2522.76001","72812168","0"
"2010-09-24","2530.00000","2579.6","2530.22","2577.73999","84704448","0"
"2010-09-27","2576.00000","2609.03","2575.4","2600.62988","69965344","0"
"2010-09-28","2601.00000","2651.5","2600.78","2651.18994","88377936","0"
"2010-09-29","2650.00000","2659.62","2634.17","2641.40991","48949368","0"
"2010-09-30","2644.00000","2665.86","2619.7","2643.41992","47013376","0"
"2010-10-01","2642.00000","2664.44","2639.44","2652.29004","45017316","0"
"2010-10-04","2653.00000","2662.43","2620.47","2624.62012","38494644","0"
"2010-10-05","2631.00000","2677.73","2630.62","2666.32007","61399816","0"
"2010-10-06","2671.00000","2686.35","2659.71","2661.82007","66840080","0"
"2010-10-07","2671.00000","2672.84","2632.63","2641.39990","88061056","0"
"2010-10-08","2641.00000","2700.29","2641.12","2699.48999","90482936","0"
"2010-10-12","2699.00000","2719.71","2680.68","2719.70996","49325148","0"
"2010-10-13","2722.00000","2754.86","2721.96","2729.54004","81666584","0"
"2010-10-14","2730.00000","2742.62","2708.76","2730.55005","94939560","0"
"2010-10-15","2724.00000","2742.28","2717.78","2735.46997","62361792","0"
"2010-10-18","2742.00000","2760.47","2738.75","2750.37012","68281712","0"
"2010-10-19","2733.00000","2754.62","2712.46","2727.91992","97704288","0"
"2010-10-20","2729.00000","2817.36","2728.61","2809.39990","102593520","0"
"2010-10-21","2810.00000","2849.62","2793.53","2820.28003","96358488","0"
"2010-10-22","2820.00000","2851.91","2819.17","2851.90991","67167280","0"
"2010-10-25","2856.00000","2923.12","2855.87","2916.55005","106051856","0"
"2010-10-26","2920.00000","2920.59","2892.27","2920.43994","82561136","0"
"2010-10-28","2925.00000","2988.93","2924.31","2954.86011","141592208","0"
"2010-10-29","2954.00000","3007.41","2950.71","3007.40991","86071064","0"
"2010-11-01","3012.00000","3092.88","3011.76","3076.89990","143561440","0"
"2010-11-02","3088.00000","3151.34","3075.38","3110.30005","177068960","0"
"2010-11-03","3112.00000","3205.79","3111.99","3205.79004","133176736","0"
"2010-11-04","3277.00000","3339.97","3276.5","3339.96997","224187584","0"
"2010-11-05","3341.00000","3380.81","3307.6","3352.33008","172561456","0"
"2010-11-08","3353.00000","3368.76","3295.66","3324.27002","118978112","0"
"2010-11-09","3327.00000","3363.03","3305.76","3305.76001","110808184","0"
"2010-11-10","3307.00000","3310.97","3227.56","3310.96997","126682176","0"
"2010-11-11","3310.00000","3346.89","3296.83","3340.64990","89273232","0"
"2010-11-12","3337.00000","3338.97","3198.44","3215.47998","96225296","0"
